video_id,label,src,dst
00161,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00161.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00161.mp4
id32_id33_0008,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id32_id33_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id32_id33_0008.mp4
id35_id3_0007,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id35_id3_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id35_id3_0007.mp4
id7_0009,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id7_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id7_0009.mp4
id30_0000,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id30_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id30_0000.mp4
id57_id51_0002,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id57_id51_0002.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id57_id51_0002.mp4
id35_id30_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id35_id30_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id35_id30_0006.mp4
id2_id37_0000,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id2_id37_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id2_id37_0000.mp4
id29_id26_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id29_id26_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id29_id26_0006.mp4
id4_id26_0009,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id4_id26_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id4_id26_0009.mp4
id30_id17_0000,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id30_id17_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id30_id17_0000.mp4
id19_0002,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id19_0002.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id19_0002.mp4
id28_id30_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id28_id30_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id28_id30_0006.mp4
id48_id42_0007,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id48_id42_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id48_id42_0007.mp4
00145,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00145.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00145.mp4
id16_0006,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id16_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id16_0006.mp4
id20_id28_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id20_id28_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id20_id28_0006.mp4
id39_id42_0001,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id39_id42_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id39_id42_0001.mp4
id34_id32_0004,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id34_id32_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id34_id32_0004.mp4
id44_id45_0005,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id44_id45_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id44_id45_0005.mp4
id31_id4_0002,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id31_id4_0002.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id31_id4_0002.mp4
id31_0004,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id31_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id31_0004.mp4
00265,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00265.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00265.mp4
id9_0008,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id9_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id9_0008.mp4
id58_id53_0005,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id58_id53_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id58_id53_0005.mp4
id30_id26_0007,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id30_id26_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id30_id26_0007.mp4
id3_0001,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id3_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id3_0001.mp4
id4_id35_0004,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id4_id35_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id4_id35_0004.mp4
id54_id56_0009,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id54_id56_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id54_id56_0009.mp4
id6_id31_0001,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id6_id31_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id6_id31_0001.mp4
id59_0009,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id59_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id59_0009.mp4
00275,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00275.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00275.mp4
id46_0004,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id46_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id46_0004.mp4
id21_id28_0007,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id21_id28_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id21_id28_0007.mp4
00022,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00022.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00022.mp4
id5_id59_0007,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id5_id59_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id5_id59_0007.mp4
id20_0002,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id20_0002.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id20_0002.mp4
id37_0006,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id37_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id37_0006.mp4
id19_0001,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id19_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id19_0001.mp4
id37_id9_0003,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id37_id9_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id37_id9_0003.mp4
id3_id17_0001,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id3_id17_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id3_id17_0001.mp4
id6_id35_0005,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id6_id35_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id6_id35_0005.mp4
id2_id4_0009,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id2_id4_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id2_id4_0009.mp4
id6_id16_0003,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id6_id16_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id6_id16_0003.mp4
id6_0009,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id6_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id6_0009.mp4
id4_id2_0001,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id4_id2_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id4_id2_0001.mp4
id1_id26_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id1_id26_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id1_id26_0006.mp4
id21_0002,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id21_0002.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id21_0002.mp4
id32_id23_0008,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id32_id23_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id32_id23_0008.mp4
id38_0007,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id38_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id38_0007.mp4
id24_0005,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id24_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id24_0005.mp4
id41_0008,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id41_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id41_0008.mp4
id19_0005,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id19_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id19_0005.mp4
id36_0003,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id36_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id36_0003.mp4
id20_id3_0001,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id20_id3_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id20_id3_0001.mp4
id20_id37_0008,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id20_id37_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id20_id37_0008.mp4
id2_id30_0000,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id2_id30_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id2_id30_0000.mp4
id43_id41_0000,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id43_id41_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id43_id41_0000.mp4
00205,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00205.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00205.mp4
id41_id48_0003,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id41_id48_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id41_id48_0003.mp4
id26_id30_0004,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id26_id30_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id26_id30_0004.mp4
id3_id26_0004,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id3_id26_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id3_id26_0004.mp4
id45_0008,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id45_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id45_0008.mp4
id4_id35_0009,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id4_id35_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id4_id35_0009.mp4
id54_id58_0009,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id54_id58_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id54_id58_0009.mp4
00026,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00026.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00026.mp4
id30_0003,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id30_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id30_0003.mp4
id55_id51_0003,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id55_id51_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id55_id51_0003.mp4
id53_id49_0004,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id53_id49_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id53_id49_0004.mp4
00006,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00006.mp4
id28_id3_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id28_id3_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id28_id3_0006.mp4
id21_id2_0008,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id21_id2_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id21_id2_0008.mp4
00216,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00216.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00216.mp4
id38_id26_0001,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id38_id26_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id38_id26_0001.mp4
id38_0005,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id38_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id38_0005.mp4
id56_id57_0009,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id56_id57_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id56_id57_0009.mp4
id35_id6_0001,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id35_id6_0001.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id35_id6_0001.mp4
id24_id25_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id24_id25_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id24_id25_0006.mp4
id23_0005,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id23_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id23_0005.mp4
id33_id32_0004,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id33_id32_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id33_id32_0004.mp4
id25_0004,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id25_0004.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id25_0004.mp4
id0_id21_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id0_id21_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id0_id21_0006.mp4
id26_id9_0000,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id26_id9_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id26_id9_0000.mp4
id21_id3_0008,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id21_id3_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id21_id3_0008.mp4
id26_id16_0003,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id26_id16_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id26_id16_0003.mp4
id35_0007,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id35_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id35_0007.mp4
id6_0008,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id6_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id6_0008.mp4
id53_0003,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id53_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id53_0003.mp4
id31_0000,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id31_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id31_0000.mp4
id26_id30_0003,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id26_id30_0003.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id26_id30_0003.mp4
id0_id23_0002,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id0_id23_0002.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id0_id23_0002.mp4
id21_0008,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id21_0008.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id21_0008.mp4
00000,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00000.mp4
00104,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00104.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00104.mp4
00154,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00154.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00154.mp4
id20_id23_0007,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id20_id23_0007.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id20_id23_0007.mp4
id29_0009,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id29_0009.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id29_0009.mp4
id38_0002,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id38_0002.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id38_0002.mp4
00159,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00159.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00159.mp4
00102,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00102.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00102.mp4
id31_0005,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id31_0005.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id31_0005.mp4
id22_0000,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-real\id22_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-real\id22_0000.mp4
id0_id26_0000,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id0_id26_0000.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id0_id26_0000.mp4
id0_id9_0006,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\Celeb-synthesis\id0_id9_0006.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\Celeb-synthesis\id0_id9_0006.mp4
00060,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\celeb_df\YouTube-real\00060.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\CDF\YouTube-real\00060.mp4
