video_id,label,src,dst
643_646,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\643_646.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\643_646.mp4
720_672,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\720_672.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\720_672.mp4
503,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\503.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\503.mp4
866_878,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\FaceSwap\c23\videos\866_878.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\FaceSwap\c23\videos\866_878.mp4
404_429,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\404_429.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\404_429.mp4
351_346,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\351_346.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\351_346.mp4
20__outside_talking_still_laughing,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\20__outside_talking_still_laughing.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\20__outside_talking_still_laughing.mp4
06__walking_down_street_outside_angry,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\06__walking_down_street_outside_angry.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\06__walking_down_street_outside_angry.mp4
830_828,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\FaceShifter\c23\videos\830_828.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\FaceShifter\c23\videos\830_828.mp4
12_06__walking_and_outside_surprised__3K21NFNM,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\12_06__walking_and_outside_surprised__3K21NFNM.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\12_06__walking_and_outside_surprised__3K21NFNM.mp4
09_20__podium_speech_happy__O5X0AWR9,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\09_20__podium_speech_happy__O5X0AWR9.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\09_20__podium_speech_happy__O5X0AWR9.mp4
900,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\900.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\900.mp4
15_01__outside_talking_pan_laughing__02HILKYO,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\15_01__outside_talking_pan_laughing__02HILKYO.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\15_01__outside_talking_pan_laughing__02HILKYO.mp4
09_03__talking_against_wall__8DTEGQ54,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\09_03__talking_against_wall__8DTEGQ54.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\09_03__talking_against_wall__8DTEGQ54.mp4
08__walking_down_street_outside_angry,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\08__walking_down_street_outside_angry.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\08__walking_down_street_outside_angry.mp4
09__kitchen_pan,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\09__kitchen_pan.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\09__kitchen_pan.mp4
13_09__walking_down_street_outside_angry__8YDMHH02,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\13_09__walking_down_street_outside_angry__8YDMHH02.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\13_09__walking_down_street_outside_angry__8YDMHH02.mp4
21_18__walking_down_indoor_hall_disgust__PQFTWVRQ,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\21_18__walking_down_indoor_hall_disgust__PQFTWVRQ.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\21_18__walking_down_indoor_hall_disgust__PQFTWVRQ.mp4
11_07__exit_phone_room__PGC20QSY,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\11_07__exit_phone_room__PGC20QSY.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\11_07__exit_phone_room__PGC20QSY.mp4
521,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\521.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\521.mp4
14_26__walk_down_hall_angry__ILLP29ZH,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\14_26__walk_down_hall_angry__ILLP29ZH.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\14_26__walk_down_hall_angry__ILLP29ZH.mp4
892,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\892.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\892.mp4
25_11__podium_speech_happy__JX0SAMTC,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\25_11__podium_speech_happy__JX0SAMTC.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\25_11__podium_speech_happy__JX0SAMTC.mp4
506_478,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\506_478.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\506_478.mp4
491,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\491.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\491.mp4
17__walk_down_hall_angry,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\17__walk_down_hall_angry.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\17__walk_down_hall_angry.mp4
997,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\997.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\997.mp4
26__outside_talking_pan_laughing,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\26__outside_talking_pan_laughing.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\26__outside_talking_pan_laughing.mp4
226,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\226.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\226.mp4
925,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\925.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\925.mp4
25_15__walk_down_hall_angry__BXVA6VQB,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\25_15__walk_down_hall_angry__BXVA6VQB.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\25_15__walk_down_hall_angry__BXVA6VQB.mp4
105_180,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\105_180.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\105_180.mp4
20_06__hugging_happy__6SUW7063,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\20_06__hugging_happy__6SUW7063.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\20_06__hugging_happy__6SUW7063.mp4
379,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\379.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\379.mp4
557_560,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\557_560.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\557_560.mp4
023,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\023.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\023.mp4
13_09__talking_against_wall__21H6XSPE,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\13_09__talking_against_wall__21H6XSPE.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\13_09__talking_against_wall__21H6XSPE.mp4
830_828,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\830_828.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\830_828.mp4
236,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\236.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\236.mp4
629_618,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\629_618.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\629_618.mp4
295,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\295.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\295.mp4
669_682,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\669_682.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\669_682.mp4
01__kitchen_pan,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\01__kitchen_pan.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\01__kitchen_pan.mp4
827_817,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\827_817.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\827_817.mp4
985,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\985.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\985.mp4
26_07__exit_phone_room__FGNGC2GT,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\26_07__exit_phone_room__FGNGC2GT.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\26_07__exit_phone_room__FGNGC2GT.mp4
02__podium_speech_happy,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\02__podium_speech_happy.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\02__podium_speech_happy.mp4
149,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\149.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\149.mp4
136,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\136.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\136.mp4
14__walk_down_hall_angry,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\14__walk_down_hall_angry.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\14__walk_down_hall_angry.mp4
557,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\557.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\557.mp4
23_19__walking_and_outside_surprised__F7U8UY7V,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\23_19__walking_and_outside_surprised__F7U8UY7V.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\23_19__walking_and_outside_surprised__F7U8UY7V.mp4
880_135,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\880_135.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\880_135.mp4
07_21__outside_talking_still_laughing__K7KXUHMU,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\07_21__outside_talking_still_laughing__K7KXUHMU.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\07_21__outside_talking_still_laughing__K7KXUHMU.mp4
12_03__outside_talking_still_laughing__D7G6YJON,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\12_03__outside_talking_still_laughing__D7G6YJON.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\12_03__outside_talking_still_laughing__D7G6YJON.mp4
03_20__talking_against_wall__9NFWR304,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\03_20__talking_against_wall__9NFWR304.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\03_20__talking_against_wall__9NFWR304.mp4
017,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\017.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\017.mp4
27_06__walking_down_indoor_hall_disgust__JOG5PB18,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\27_06__walking_down_indoor_hall_disgust__JOG5PB18.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\27_06__walking_down_indoor_hall_disgust__JOG5PB18.mp4
02_15__podium_speech_happy__MZWH8ATN,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\02_15__podium_speech_happy__MZWH8ATN.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\02_15__podium_speech_happy__MZWH8ATN.mp4
10__talking_angry_couch,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\10__talking_angry_couch.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\10__talking_angry_couch.mp4
983,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\983.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\983.mp4
967_984,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\967_984.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\967_984.mp4
12_20__secret_conversation__B0X1CGG2,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\12_20__secret_conversation__B0X1CGG2.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\12_20__secret_conversation__B0X1CGG2.mp4
597_595,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\597_595.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\597_595.mp4
619,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\619.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\619.mp4
176,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\176.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\176.mp4
458,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\458.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\458.mp4
26__walking_down_street_outside_angry,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\26__walking_down_street_outside_angry.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\26__walking_down_street_outside_angry.mp4
19_24__walk_down_hall_angry__RKQTC50P,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\19_24__walk_down_hall_angry__RKQTC50P.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\19_24__walk_down_hall_angry__RKQTC50P.mp4
108,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\108.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\108.mp4
12_13__walking_down_street_outside_angry__2TM4IFSF,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\12_13__walking_down_street_outside_angry__2TM4IFSF.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\12_13__walking_down_street_outside_angry__2TM4IFSF.mp4
119,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\119.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\119.mp4
533_450,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\533_450.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\533_450.mp4
361_448,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\361_448.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\361_448.mp4
27_13__outside_talking_pan_laughing__A1OSUJE9,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\27_13__outside_talking_pan_laughing__A1OSUJE9.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\27_13__outside_talking_pan_laughing__A1OSUJE9.mp4
12__secret_conversation,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\actors\c23\videos\12__secret_conversation.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\actors\c23\videos\12__secret_conversation.mp4
163_031,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\Deepfakes\c23\videos\163_031.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\Deepfakes\c23\videos\163_031.mp4
14_13__talking_angry_couch__KMQ3AW6A,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\14_13__talking_angry_couch__KMQ3AW6A.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\14_13__talking_angry_couch__KMQ3AW6A.mp4
359,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\359.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\359.mp4
793,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\793.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\793.mp4
20_09__outside_talking_still_laughing__9OJQX9KV,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\20_09__outside_talking_still_laughing__9OJQX9KV.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\20_09__outside_talking_still_laughing__9OJQX9KV.mp4
738,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\738.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\738.mp4
15_02__talking_against_wall__I8G2LWD1,1,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\manipulated_sequences\DeepFakeDetection\c23\videos\15_02__talking_against_wall__I8G2LWD1.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\manipulated_sequences\DeepFakeDetection\c23\videos\15_02__talking_against_wall__I8G2LWD1.mp4
095,0,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\dataset\face_forensics\original_sequences\youtube\c23\videos\095.mp4,D:\Python\implementasi-skripsi-giovanny\deepfake_hybrid\outputs\sampled\FFPP\original_sequences\youtube\c23\videos\095.mp4
